,product,num_users
3699,7863,6
3700,14,64
3701,10247,27
3702,3544,87
3703,5073,64
3704,6149,13
3705,7863,24
3706,14,8
3707,10247,28
3708,3544,41
3709,5073,4
3710,6149,64
3711,7863,38
3712,14,5
3713,10247,26
3714,3544,39
3715,5073,44
3716,6149,69
3717,7863,44
3718,14,3
3719,10247,3
3720,3544,93
3721,5073,65
3722,6149,57
3723,7863,91
3724,14,39
3725,10247,16
3726,3544,13
3727,5073,92
3728,6149,5
3729,7863,58
3730,14,63
3731,10247,56
3732,3544,18
3733,5073,9
3734,6149,61
3735,7863,43
3736,14,69
3737,10247,52
3738,3544,27
3739,5073,59
3740,6149,1
3741,7863,3
3742,14,34
3743,10247,57
3744,3544,10
3745,5073,32
3746,6149,48
3747,7863,34
3748,14,12
3749,10247,8
3750,3544,23
3751,5073,10
3752,6149,76
3753,7863,83
3754,14,8
3755,10247,32
3756,3544,61
3757,5073,3
3758,6149,53
3759,7863,13
3760,14,8
3761,10247,69
3762,3544,12
3763,5073,49
3764,6149,50
3765,7863,66
3766,14,6
3767,10247,6
3768,3544,54
3769,5073,16
3770,6149,54
3771,7863,77
3772,14,32
3773,10247,36
3774,3544,65
3775,5073,43
3776,6149,2
3777,7863,10
3778,14,2
3779,10247,64
3780,3544,66
3781,5073,22
3782,6149,69
3783,7863,98
3784,14,39
3785,10247,35
3786,3544,2
3787,5073,5
3788,6149,98
3789,7863,29
3790,14,58
3791,10247,42
3792,3544,14
3793,5073,58
3794,6149,22
3795,7863,83
3796,14,29
3797,10247,11
3798,3544,85
3799,5073,66
3800,6149,50
3801,7863,3
3802,14,13
3803,10247,62
3804,3544,32
3805,5073,31
3806,6149,46
3807,7863,49
3808,14,41
3809,10247,48
3810,3544,10
3811,5073,61
3812,6149,56
3813,7863,7
3814,14,15
3815,10247,8
3816,3544,20
3817,5073,12
3818,6149,19
3819,7863,7
3820,14,46
3821,10247,5
3822,3544,89
3823,5073,9
3824,6149,71
3825,7863,81
3826,14,24
3827,10247,17
3828,3544,3
3829,5073,47
3830,6149,13
3831,7863,62
3832,14,67
3833,10247,66
3834,3544,52
3835,5073,74
3836,6149,49
3837,7863,97
3838,14,1
3839,10247,82
3840,3544,46
3841,5073,36
3842,6149,9
3843,7863,69
3844,14,17
3845,10247,23
3846,3544,12
3847,5073,45
3848,6149,25
3849,7863,44
3850,14,12
3851,10247,67
3852,3544,71
3853,5073,20
3854,6149,33
3855,7863,18
3856,14,72
3857,10247,7
3858,3544,6
3859,5073,11
3860,6149,78
3861,7863,92
3862,14,64
3863,10247,16
3864,3544,13
3865,5073,90
3866,6149,53
3867,7863,1
3868,14,27
3869,10247,36
3870,3544,73
3871,5073,42
3872,6149,10
3873,7863,75
3874,14,42
3875,10247,17
3876,3544,7
3877,5073,5
3878,6149,6
3879,7863,98
3880,14,9
3881,10247,34
3882,3544,7
3883,5073,1
3884,6149,50
3885,7863,47
3886,14,39
3887,10247,2
3888,3544,58
3889,5073,9
3890,6149,25
3891,7863,14
3892,14,28
3893,10247,68
3894,3544,9
3895,5073,11
3896,6149,43
3897,7863,42
3898,14,43
3899,10247,7
3900,3544,37
3901,5073,6
3902,6149,6
3903,7863,62
3904,14,7
3905,10247,1
3906,3544,11
3907,5073,69
3908,6149,3
3909,7863,83
3910,14,34
3911,10247,1
3912,3544,41
3913,5073,3
3914,6149,34
3915,7863,81
3916,14,48
3917,10247,4
3918,3544,4
3919,5073,6
3920,6149,14
3921,7863,45
3922,14,19
3923,10247,6
3924,3544,26
3925,5073,14
3926,6149,20
3927,7863,15
3928,14,36
3929,10247,55
3930,3544,68
3931,5073,20
3932,6149,41
3933,7863,52
3934,14,35
3935,10247,69
3936,3544,40
3937,5073,2
3938,6149,33
3939,7863,71
3940,14,80
3941,10247,58
3942,3544,20
3943,5073,8
3944,6149,1
3945,7863,2
3946,14,24
3947,10247,7
3948,3544,12
3949,5073,57
3950,6149,93
3951,7863,11
3952,14,2
3953,10247,30
3954,3544,20
3955,5073,61
3956,6149,65
3957,7863,50
3958,14,75
3959,10247,94
3960,3544,83
3961,5073,3
3962,6149,5
3963,7863,30
3964,14,42
3965,10247,36
3966,3544,39
3967,5073,38
3968,6149,14
3969,7863,23
3970,14,13
3971,10247,8
3972,3544,3
3973,5073,64
3974,6149,17
3975,7863,11
3976,14,89
3977,10247,11
3978,3544,8
3979,5073,47
3980,6149,97
3981,7863,48
3982,14,34
3983,10247,36
3984,3544,36
3985,5073,7
3986,6149,23
3987,7863,61
3988,14,65
3989,10247,8
3990,3544,20
3991,5073,4
3992,6149,9
3993,7863,30
3994,14,17
3995,10247,95
3996,3544,8
3997,5073,3
3998,6149,9
3999,7863,46
4000,14,94
4001,10247,7
4002,3544,16
4003,5073,99
4004,6149,24
4005,7863,9
4006,14,36
4007,10247,98
4008,3544,41
4009,5073,56
4010,6149,74
4011,7863,91
4012,14,79
4013,10247,87
4014,3544,50
4015,5073,76
4016,6149,4
4017,7863,83
4018,14,6
4019,10247,1
4020,3544,49
4021,5073,52
4022,6149,68
4023,7863,36
4024,14,77
4025,10247,47
4026,3544,6
4027,5073,54
4028,6149,17
4029,7863,1
4030,14,6
4031,10247,61
4032,3544,29
4033,5073,22
4034,6149,32
4035,7863,31
4036,14,1
4037,10247,88
4038,3544,93
4039,5073,4
4040,6149,9
4041,7863,75
4042,14,8
4043,10247,42
4044,3544,19
4045,5073,12
4046,6149,76
4047,7863,17
4048,14,76
4049,10247,53
4050,3544,24
4051,5073,17
4052,6149,79
4053,7863,3
4054,14,29
4055,10247,68
4056,3544,47
4057,5073,54
4058,6149,3
4059,7863,87
4060,14,8
4061,10247,85
4062,3544,45
4063,5073,70
4064,6149,64
4065,7863,83
4066,14,8
4067,10247,19
4068,3544,72
4069,5073,8
4070,6149,91
4071,7863,13
4072,14,22
4073,10247,32
4074,3544,13
4075,5073,46
4076,6149,7
4077,7863,49
4078,14,20
4079,10247,11
4080,3544,43
4081,5073,26
4082,6149,97
4083,7863,82
4084,14,22
4085,10247,34
4086,3544,11
4087,5073,8
4088,6149,41
4089,7863,51
4090,14,54
4091,10247,46
4092,3544,38
4093,5073,2
4094,6149,41
4095,7863,9
4096,14,3
4097,10247,31
4098,3544,57
4099,5073,45
4100,6149,78
4101,7863,62
4102,14,92
4103,10247,3
4104,3544,18
4105,5073,8
4106,6149,16
4107,7863,20
4108,14,44
4109,10247,61
4110,3544,14
4111,5073,76
4112,6149,81
4113,7863,2
4114,14,72
4115,10247,0
4116,3544,3
4117,5073,46
4118,6149,2
4119,7863,17
4120,14,79
4121,10247,28
4122,3544,13
4123,5073,99
4124,6149,30
4125,7863,8
4126,14,27
4127,10247,86
4128,3544,53
4129,5073,37
4130,6149,13
4131,7863,5
4132,14,39
4133,10247,53
4134,3544,74
4135,5073,10
4136,6149,5
4137,7863,22
4138,14,54
4139,10247,16
4140,3544,92
4141,5073,91
4142,6149,41
4143,7863,69
4144,14,92
4145,10247,55
4146,3544,41
4147,5073,32
4148,6149,5
4149,7863,24
4150,14,31
4151,10247,19
4152,3544,74
4153,5073,53
4154,6149,91
4155,7863,59
4156,14,68
4157,10247,23
4158,3544,30
4159,5073,21
4160,6149,0
4161,7863,97
4162,14,14
4163,10247,19
4164,3544,39
4165,5073,14
4166,6149,14
4167,7863,24
4168,14,12
4169,10247,60
4170,3544,12
4171,5073,92
4172,6149,28
4173,7863,9
4174,14,34
4175,10247,68
4176,3544,9
4177,5073,10
4178,6149,34
4179,7863,52
4180,14,46
4181,10247,89
4182,3544,51
4183,5073,6
4184,6149,90
4185,7863,7
4186,14,6
4187,10247,40
4188,3544,25
4189,5073,52
4190,6149,2
4191,7863,21
4192,14,4
4193,10247,36
4194,3544,1
4195,5073,56
4196,6149,72
4197,7863,11
4198,14,45
4199,10247,4
4200,3544,76
4201,5073,35
4202,6149,24
4203,7863,62
4204,14,41
4205,10247,4
4206,3544,21
4207,5073,24
4208,6149,11
4209,7863,17
4210,14,27
4211,10247,3
4212,3544,13
4213,5073,10
4214,6149,9
4215,7863,2
4216,14,99
4217,10247,62
4218,3544,71
4219,5073,84
4220,6149,6
4221,7863,93
4222,14,25
4223,10247,48
4224,3544,2
4225,5073,5
4226,6149,26
4227,7863,11
4228,14,43
4229,10247,4
4230,3544,86
4231,5073,9
4232,6149,84
4233,7863,72
4234,14,94
4235,10247,51
4236,3544,15
4237,5073,66
4238,6149,13
4239,7863,26
4240,14,71
4241,10247,5
4242,3544,4
4243,5073,17
4244,6149,15
4245,7863,19
4246,14,33
4247,10247,16
4248,3544,14
4249,5073,37
4250,6149,10
4251,7863,28
4252,14,8
4253,10247,26
4254,3544,2
4255,5073,18
4256,6149,47
4257,7863,28
4258,14,12
4259,10247,10
4260,3544,13
4261,5073,99
4262,6149,8
4263,7863,11
4264,14,4
4265,10247,6
4266,3544,42
4267,5073,83
4268,6149,19
4269,7863,90
4270,14,27
4271,10247,77
4272,3544,48
4273,5073,22
4274,6149,8
4275,7863,30
4276,14,22
4277,10247,66
4278,3544,21
4279,5073,61
4280,6149,66
4281,7863,19
4282,14,18
4283,10247,11
4284,3544,35
4285,5073,51
4286,6149,65
4287,7863,2
4288,14,40
4289,10247,13
4290,3544,6
4291,5073,67
4292,6149,89
4293,7863,18
4294,14,27
4295,10247,22
4296,3544,50
4297,5073,51
4298,6149,16
4299,7863,7
4300,14,63
4301,10247,5
4302,3544,19
4303,5073,25
4304,6149,50
4305,7863,20
4306,14,38
4307,10247,28
4308,3544,15
4309,5073,69
4310,6149,21
4311,7863,14
4312,14,3
4313,10247,14
4314,3544,94
4315,5073,2
4316,6149,70
4317,7863,71
4318,14,13
4319,10247,12
4320,3544,36
4321,5073,15
4322,6149,25
4323,7863,5
4324,14,90
4325,10247,75
4326,3544,48
4327,5073,32
4328,6149,44
4329,7863,50
4330,14,20
4331,10247,51
4332,3544,18
4333,5073,37
4334,6149,54
4335,7863,51
4336,14,36
4337,10247,7
4338,3544,65
4339,5073,95
4340,6149,16
4341,7863,58
4342,14,80
4343,10247,99
4344,3544,88
4345,5073,49
4346,6149,29
4347,7863,22
4348,14,69
4349,10247,4
4350,3544,18
4351,5073,23
4352,6149,1
4353,7863,19
4354,14,9
4355,10247,93
4356,3544,92
4357,5073,26
4358,6149,27
4359,7863,20
4360,14,20
4361,10247,59
4362,3544,55
4363,5073,23
4364,6149,36
4365,7863,15
4366,14,58
4367,10247,86
4368,3544,45
4369,5073,21
4370,6149,13
4371,7863,3
4372,14,1
4373,10247,11
4374,3544,6
4375,5073,18
4376,6149,73
4377,7863,2
4378,14,8
4379,10247,33
4380,3544,28
4381,5073,18
4382,6149,85
4383,7863,35
4384,14,5
4385,10247,46
4386,3544,34
4387,5073,28
4388,6149,29
4389,7863,32
4390,14,27
4391,10247,64
4392,3544,53
4393,5073,3
4394,6149,41
4395,7863,60
4396,14,50
4397,10247,9
4398,3544,39
4399,5073,39
4400,6149,9
4401,7863,16
4402,14,70
4403,10247,8
4404,3544,14
4405,5073,5
4406,6149,7
4407,7863,14
4408,14,42
4409,10247,29
4410,3544,72
4411,5073,33
4412,6149,19
4413,7863,65
4414,14,34
4415,10247,8
4416,3544,86
4417,5073,26
4418,6149,16
4419,7863,13
4420,14,51
4421,10247,78
4422,3544,10
4423,5073,82
4424,6149,69
4425,7863,9
4426,14,32
4427,10247,23
4428,3544,39
4429,5073,71
4430,6149,65
4431,7863,5
4432,14,13
4433,10247,69
4434,3544,12
4435,5073,86
4436,6149,45
4437,7863,19
4438,14,29
4439,10247,5
4440,3544,53
4441,5073,69
4442,6149,41
4443,7863,12
4444,14,3
4445,10247,23
4446,3544,48
4447,5073,5
4448,6149,48
4449,7863,55
4450,14,60
4451,10247,85
4452,3544,26
4453,5073,13
4454,6149,6
4455,7863,12
4456,14,10
4457,10247,86
4458,3544,2
4459,5073,4
4460,6149,16
4461,7863,4
4462,14,92
4463,10247,75
4464,3544,8
4465,5073,55
4466,6149,4
4467,7863,41
4468,14,65
4469,10247,81
4470,3544,61
4471,5073,18
4472,6149,7
4473,7863,67
4474,14,15
4475,10247,14
4476,3544,3
4477,5073,73
4478,6149,33
4479,7863,12
4480,14,21
4481,10247,64
4482,3544,11
4483,5073,23
4484,6149,27
4485,7863,8
4486,14,9
4487,10247,2
4488,3544,78
4489,5073,65
4490,6149,92
4491,7863,91
4492,14,2
4493,10247,49
4494,3544,6
4495,5073,91
4496,6149,39
4497,7863,46
4498,14,86
4499,10247,64
4500,3544,25
4501,5073,68
4502,6149,5
4503,7863,51
4504,14,9
4505,10247,8
4506,3544,67
4507,5073,5
4508,6149,21
4509,7863,20
4510,14,29
4511,10247,49
4512,3544,77
4513,5073,34
4514,6149,4
4515,7863,74
4516,14,74
4517,10247,71
4518,3544,12
4519,5073,66
4520,6149,4
4521,7863,11
4522,14,24
4523,10247,93
4524,3544,69
4525,5073,73
4526,6149,32
4527,7863,62
4528,14,71
4529,10247,10
4530,3544,42
4531,5073,16
4532,6149,21
4533,7863,12
4534,14,11
4535,10247,75
4536,3544,27
4537,5073,49
4538,6149,0
4539,7863,4
4540,14,27
4541,10247,78
4542,3544,17
4543,5073,77
4544,6149,16
4545,7863,84
4546,14,12
4547,10247,7
4548,3544,64
4549,5073,96
4550,6149,16
4551,7863,36
4552,14,52
4553,10247,19
4554,3544,9
4555,5073,28
4556,6149,13
4557,7863,16
4558,14,25
4559,10247,7
4560,3544,9
4561,5073,26
4562,6149,81
4563,7863,81
4564,14,29
4565,10247,37
4566,3544,92
4567,5073,50
4568,6149,42
4569,7863,2
4570,14,99
4571,10247,44
4572,3544,83
4573,5073,9
4574,6149,32
4575,7863,34
4576,14,62
4577,10247,75
4578,3544,75
4579,5073,13
4580,6149,20
4581,7863,6
4582,14,32
4583,10247,72
4584,3544,16
4585,5073,43
4586,6149,60
4587,7863,14
4588,14,41
4589,10247,46
4590,3544,9
4591,5073,31
4592,6149,67
4593,7863,19
4594,14,15
4595,10247,4
4596,3544,12
4597,5073,76
4598,6149,48
4599,7863,39
4600,14,8
4601,10247,33
4602,3544,9
4603,5073,55
4604,6149,18
4605,7863,35
4606,14,57
4607,10247,22
4608,3544,79
4609,5073,9
4610,6149,49
4611,7863,47
4612,14,69
4613,10247,92
4614,3544,41
4615,5073,22
4616,6149,11
4617,7863,54
4618,14,4
4619,10247,42
4620,3544,14
4621,5073,4
4622,6149,91
4623,7863,2
4624,14,35
4625,10247,28
4626,3544,21
4627,5073,12
4628,6149,4
4629,7863,24
4630,14,30
4631,10247,35
4632,3544,80
4633,5073,20
4634,6149,6
4635,7863,32
4636,14,40
4637,10247,67
4638,3544,25
4639,5073,81
4640,6149,9
4641,7863,75
4642,14,38
4643,10247,29
4644,3544,5
4645,5073,31
4646,6149,44
4647,7863,3
4648,14,81
4649,10247,15
4650,3544,36
4651,5073,84
4652,6149,83
4653,7863,69
4654,14,0
4655,10247,63
4656,3544,56
4657,5073,97
4658,6149,46
4659,7863,83
4660,14,8
4661,10247,66
4662,3544,12
4663,5073,25
4664,6149,33
4665,7863,64
4666,14,69
4667,10247,16
4668,3544,58
4669,5073,18
4670,6149,8
4671,7863,1
4672,14,4
4673,10247,25
4674,3544,17
4675,5073,80
4676,6149,73
4677,7863,2
4678,14,47
4679,10247,1
4680,3544,10
4681,5073,52
4682,6149,27
4683,7863,90
4684,14,8
4685,10247,34
4686,3544,50
4687,5073,96
4688,6149,20
4689,7863,15
4690,14,49
4691,10247,81
4692,3544,53
4693,5073,58
4694,6149,26
4695,7863,86
4696,14,16
4697,10247,49
4698,3544,45
4699,5073,25
4700,6149,21
4701,7863,14
4702,14,36
4703,10247,52
4704,3544,5
4705,5073,49
4706,6149,15
4707,7863,8
4708,14,22
4709,10247,48
4710,3544,11
4711,5073,12
4712,6149,23
4713,7863,95
4714,14,2
4715,10247,46
4716,3544,45
4717,5073,29
4718,6149,4
4719,7863,40
4720,14,91
4721,10247,67
4722,3544,0
4723,5073,23
4724,6149,33
4725,7863,10
4726,14,35
4727,10247,25
4728,3544,91
4729,5073,47
4730,6149,93
4731,7863,32
4732,14,22
4733,10247,7
4734,3544,37
4735,5073,3
4736,6149,24
4737,7863,6
4738,14,98
4739,10247,27
4740,3544,73
4741,5073,28
4742,6149,43
4743,7863,27
4744,14,37
4745,10247,50
4746,3544,20
4747,5073,3
4748,6149,29
4749,7863,11
4750,14,5
4751,10247,5
4752,3544,60
4753,5073,44
4754,6149,37
4755,7863,73
4756,14,15
4757,10247,50
4758,3544,22
4759,5073,45
4760,6149,8
4761,7863,83
4762,14,18
4763,10247,18
4764,3544,65
4765,5073,81
4766,6149,2
4767,7863,14
4768,14,25
4769,10247,90
4770,3544,5
4771,5073,9
4772,6149,79
4773,7863,24
4774,14,23
4775,10247,47
4776,3544,38
4777,5073,25
4778,6149,8
4779,7863,61
4780,14,8
4781,10247,71
4782,3544,19
4783,5073,70
4784,6149,46
4785,7863,6
4786,14,73
4787,10247,4
4788,3544,17
4789,5073,43
4790,6149,39
4791,7863,82
4792,14,67
4793,10247,14
4794,3544,35
4795,5073,68
4796,6149,21
4797,7863,22
4798,14,9
4799,10247,49
4800,3544,38
4801,5073,0
4802,6149,26
4803,7863,13
4804,14,33
4805,10247,1
4806,3544,27
4807,5073,6
4808,6149,33
4809,7863,56
4810,14,82
4811,10247,6
4812,3544,44
4813,5073,39
4814,6149,40
4815,7863,10
4816,14,25
4817,10247,32
4818,3544,38
4819,5073,3
4820,6149,71
4821,7863,89
4822,14,3
4823,10247,20
4824,3544,12
4825,5073,22
4826,6149,47
4827,7863,6
4828,14,28
4829,10247,4
4830,3544,12
4831,5073,2
4832,6149,13
4833,7863,51
4834,14,28
4835,10247,8
4836,3544,91
4837,5073,56
4838,6149,4
4839,7863,19
4840,14,30
4841,10247,33
4842,3544,11
4843,5073,71
4844,6149,31
4845,7863,11
4846,14,56
4847,10247,41
4848,3544,50
4849,5073,13
4850,6149,7
4851,7863,93
4852,14,96
4853,10247,50
4854,3544,24
4855,5073,35
4856,6149,92
4857,7863,95
4858,14,53
4859,10247,23
4860,3544,55
4861,5073,8
4862,6149,2
4863,7863,64
4864,14,55
4865,10247,43
4866,3544,4
4867,5073,56
4868,6149,36
4869,7863,10
4870,14,54
4871,10247,15
4872,3544,10
4873,5073,88
4874,6149,5
4875,7863,12
4876,14,74
4877,10247,8
4878,3544,8
4879,5073,81
4880,6149,16
4881,7863,10
4882,14,31
4883,10247,96
4884,3544,54
4885,5073,29
4886,6149,17
4887,7863,49
4888,14,31
4889,10247,47
4890,3544,1
4891,5073,42
4892,6149,23
4893,7863,44
4894,14,10
4895,10247,5
4896,3544,6
4897,5073,71
4898,6149,91
4899,7863,46
4900,14,50
4901,10247,25
4902,3544,6
4903,5073,22
4904,6149,8
4905,7863,32
4906,14,5
4907,10247,10
4908,3544,22
4909,5073,74
4910,6149,33
4911,7863,40
4912,14,29
4913,10247,68
4914,3544,14
4915,5073,20
4916,6149,7
4917,7863,40
4918,14,1
4919,10247,40
4920,3544,30
4921,5073,37
4922,6149,6
4923,7863,14
4924,14,53
4925,10247,28
4926,3544,35
4927,5073,4
4928,6149,56
4929,7863,64
4930,14,80
4931,10247,13
4932,3544,91
4933,5073,22
4934,6149,21
4935,7863,16
4936,14,63
4937,10247,32
4938,3544,51
4939,5073,37
4940,6149,10
4941,7863,15
4942,14,18
4943,10247,1
4944,3544,71
4945,5073,91
4946,6149,21
4947,7863,11
4948,14,25
4949,10247,2
4950,3544,25
4951,5073,28
4952,6149,87
4953,7863,68
4954,14,33
4955,10247,14
4956,3544,33
4957,5073,65
4958,6149,14
4959,7863,61
4960,14,10
4961,10247,32
4962,3544,13
4963,5073,4
4964,6149,79
4965,7863,4
4966,14,2
4967,10247,90
4968,3544,82
4969,5073,97
4970,6149,5
4971,7863,77
4972,14,15
4973,10247,63
4974,3544,23
4975,5073,23
4976,6149,60
4977,7863,76
4978,14,60
4979,10247,55
4980,3544,50
4981,5073,9
4982,6149,11
4983,7863,90
4984,14,40
4985,10247,3
4986,3544,26
4987,5073,11
4988,6149,23
4989,7863,33
4990,14,98
4991,10247,44
4992,3544,48
4993,5073,3
4994,6149,23
4995,7863,71
4996,14,31
4997,10247,17
4998,3544,33
4999,5073,16
5000,6149,3
5001,7863,87
5002,14,94
5003,10247,47
5004,3544,63
5005,5073,38
5006,6149,57
5007,7863,57
5008,14,94
5009,10247,6
5010,3544,65
5011,5073,91
5012,6149,94
5013,7863,38
5014,14,92
5015,10247,8
5016,3544,6
5017,5073,60
5018,6149,48
5019,7863,21
5020,14,13
5021,10247,28
5022,3544,90
5023,5073,22
5024,6149,12
5025,7863,2
5026,14,41
5027,10247,62
5028,3544,19
5029,5073,11
5030,6149,92
5031,7863,26
5032,14,32
5033,10247,32
5034,3544,40
5035,5073,20
5036,6149,13
5037,7863,51
5038,14,26
5039,10247,75
5040,3544,26
5041,5073,85
5042,6149,41
5043,7863,34
5044,14,28
5045,10247,77
5046,3544,51
5047,5073,83
5048,6149,24
5049,7863,93
5050,14,31
5051,10247,11
5052,3544,12
5053,5073,54
5054,6149,18
5055,7863,33
5056,14,41
5057,10247,49
5058,3544,6
5059,5073,38
5060,6149,26
5061,7863,86
5062,14,28
5063,10247,21
5064,3544,29
5065,5073,36
5066,6149,16
5067,7863,55
5068,14,99
5069,10247,6
5070,3544,54
5071,5073,24
5072,6149,58
5073,7863,1
5074,14,15
5075,10247,21
5076,3544,55
5077,5073,89
5078,6149,45
5079,7863,73
5080,14,31
5081,10247,6
5082,3544,17
5083,5073,8
5084,6149,43
5085,7863,17
5086,14,39
5087,10247,46
5088,3544,19
5089,5073,4
5090,6149,97
5091,7863,40
5092,14,17
5093,10247,35
5094,3544,3
5095,5073,30
5096,6149,48
5097,7863,28
5098,14,86
5099,10247,73
5100,3544,31
5101,5073,10
5102,6149,8
5103,7863,16
5104,14,85
5105,10247,34
5106,3544,6
5107,5073,25
5108,6149,53
5109,7863,6
5110,14,98
5111,10247,2
5112,3544,30
5113,5073,74
5114,6149,30
5115,7863,5
5116,14,26
5117,10247,24
5118,3544,95
5119,5073,61
5120,6149,4
5121,7863,37
5122,14,2
5123,10247,13
5124,3544,28
5125,5073,57
5126,6149,87
5127,7863,54
5128,14,21
5129,10247,64
5130,3544,29
5131,5073,95
5132,6149,19
5133,7863,6
5134,14,69
5135,10247,11
5136,3544,82
5137,5073,47
5138,6149,1
5139,7863,89
5140,14,70
5141,10247,7
5142,3544,7
5143,5073,40
5144,6149,18
5145,7863,22
5146,14,4
5147,10247,4
5148,3544,35
5149,5073,5
5150,6149,55
5151,7863,33
5152,14,47
5153,10247,12
5154,3544,57
5155,5073,0
5156,6149,4
5157,7863,15
5158,14,10
5159,10247,10
5160,3544,33
5161,5073,53
5162,6149,43
5163,7863,63
5164,14,83
5165,10247,38
5166,3544,52
5167,5073,8
5168,6149,75
5169,7863,21
5170,14,13
5171,10247,97
5172,3544,62
5173,5073,60
5174,6149,91
5175,7863,4
5176,14,7
5177,10247,92
5178,3544,27
5179,5073,1
5180,6149,54
5181,7863,21
5182,14,3
5183,10247,14
5184,3544,11
5185,5073,33
5186,6149,33
5187,7863,55
5188,14,56
5189,10247,3
5190,3544,94
5191,5073,1
5192,6149,15
5193,7863,44
5194,14,7
5195,10247,19
5196,3544,1
5197,5073,26
5198,6149,8
5199,7863,7
5200,14,59
5201,10247,51
5202,3544,83
5203,5073,16
5204,6149,77
5205,7863,6
5206,14,57
5207,10247,56
5208,3544,73
5209,5073,54
5210,6149,8
5211,7863,17
5212,14,94
5213,10247,30
5214,3544,2
5215,5073,66
5216,6149,13
5217,7863,2
5218,14,3
5219,10247,3
5220,3544,26
5221,5073,14
5222,6149,97
5223,7863,14
5224,14,4
5225,10247,4
5226,3544,77
5227,5073,96
5228,6149,78
5229,7863,51
5230,14,63
5231,10247,26
5232,3544,7
5233,5073,56
5234,6149,17
5235,7863,28
5236,14,6
5237,10247,15
5238,3544,2
5239,5073,65
5240,6149,17
5241,7863,18
5242,14,36
5243,10247,3
5244,3544,61
5245,5073,3
5246,6149,12
5247,7863,23
5248,14,36
5249,10247,74
5250,3544,17
5251,5073,91
5252,6149,19
5253,7863,26
5254,14,21
5255,10247,0
5256,3544,5
5257,5073,43
5258,6149,17
5259,7863,5
5260,14,26
5261,10247,43
5262,3544,16
5263,5073,76
5264,6149,11
5265,7863,64
5266,14,73
5267,10247,1
5268,3544,10
5269,5073,96
5270,6149,43
5271,7863,27
5272,14,7
5273,10247,57
5274,3544,10
5275,5073,9
5276,6149,25
5277,7863,2
5278,14,42
5279,10247,0
5280,3544,35
5281,5073,89
5282,6149,2
5283,7863,97
5284,14,3
5285,10247,10
5286,3544,30
5287,5073,11
5288,6149,34
5289,7863,43
5290,14,57
5291,10247,30
5292,3544,3
5293,5073,5
5294,6149,1
5295,7863,5
5296,14,17
5297,10247,65
5298,3544,5
5299,5073,87
5300,6149,34
5301,7863,87
5302,14,3
5303,10247,17
5304,3544,10
5305,5073,20
5306,6149,3
5307,7863,80
5308,14,75
5309,10247,50
5310,3544,61
5311,5073,43
5312,6149,19
5313,7863,40
5314,14,81
5315,10247,3
5316,3544,57
5317,5073,14
5318,6149,32
5319,7863,2
5320,14,41
5321,10247,56
5322,3544,34
5323,5073,2
5324,6149,4
5325,7863,16
5326,14,7
5327,10247,39
5328,3544,55
5329,5073,16
5330,6149,68
5331,7863,13
5332,14,1
5333,10247,24
5334,3544,22
5335,5073,28
5336,6149,9
5337,7863,28
5338,14,27
5339,10247,63
5340,3544,11
5341,5073,60
5342,6149,18
5343,7863,4
5344,14,56
5345,10247,52
5346,3544,20
5347,5073,8
5348,6149,45
5349,7863,21
5350,14,65
5351,10247,50
5352,3544,4
5353,5073,10
5354,6149,29
5355,7863,18
5356,14,80
5357,10247,33
5358,3544,34
5359,5073,12
5360,6149,19
5361,7863,51
5362,14,78
5363,10247,66
5364,3544,67
5365,5073,25
5366,6149,20
5367,7863,9
5368,14,80
5369,10247,23
5370,3544,59
5371,5073,35
5372,6149,9
5373,7863,26
5374,14,10
5375,10247,15
5376,3544,7
5377,5073,77
5378,6149,95
5379,7863,9
5380,14,80
5381,10247,67
5382,3544,10
5383,5073,55
5384,6149,23
5385,7863,11
5386,14,98
5387,10247,25
5388,3544,63
5389,5073,16
5390,6149,6
5391,7863,29
5392,14,63
5393,10247,14
5394,3544,1
5395,5073,38
5396,6149,23
5397,7863,83
5398,14,43
5399,10247,99
5400,3544,42
5401,5073,11
5402,6149,42
5403,7863,4
5404,14,69
5405,10247,87
5406,3544,73
5407,5073,56
5408,6149,51
5409,7863,6
5410,14,1
5411,10247,21
5412,3544,30
5413,5073,45
5414,6149,10
5415,7863,14
5416,14,74
5417,10247,89
5418,3544,23
5419,5073,59
5420,6149,16
5421,7863,1
5422,14,87
5423,10247,45
5424,3544,13
5425,5073,47
5426,6149,87
5427,7863,10
5428,14,36
5429,10247,40
5430,3544,18
5431,5073,8
5432,6149,2
5433,7863,26
5434,14,92
5435,10247,22
5436,3544,10
5437,5073,4
5438,6149,1
5439,7863,13
5440,14,27
5441,10247,25
5442,3544,10
5443,5073,73
5444,6149,61
5445,7863,18
5446,14,68
5447,10247,27
5448,3544,24
5449,5073,95
5450,6149,47
5451,7863,49
5452,14,1
5453,10247,6
5454,3544,1
5455,5073,72
5456,6149,22
5457,7863,79
5458,14,21
5459,10247,11
5460,3544,75
5461,5073,9
5462,6149,11
5463,7863,96
5464,14,53
5465,10247,64
5466,3544,48
5467,5073,58
5468,6149,5
5469,7863,23
5470,14,17
5471,10247,50
5472,3544,61
5473,5073,7
5474,6149,36
5475,7863,7
5476,14,60
5477,10247,19
5478,3544,39
5479,5073,37
5480,6149,20
5481,7863,14
5482,14,2
5483,10247,30
5484,3544,18
